L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0,Type,PAG,Comment
96,L1_Mu5_EG23er2p5,0,0,0,0,0,
97,L1_Mu7_EG20er2p5,1,1136.69,151.896,40.596,350.623,
98,L1_Mu7_EG23er2p5,1,852.515,131.546,0,204.59,
99,L1_Mu20_EG10er2p5,1,893.111,134.642,101.49,313.844,
100,L1_Mu5_LooseIsoEG20er2p5,0,0,0,0,0,
101,L1_Mu7_LooseIsoEG20er2p5,1,608.939,111.177,0,114.888,
102,L1_Mu7_LooseIsoEG23er2p5,1,426.258,93.017,0,31.4411,
104,L1_Mu6_DoubleEG10er2p5,0,0,0,0,0,
105,L1_Mu6_DoubleEG12er2p5,1,345.066,83.6907,121.788,174.917,
106,L1_Mu6_DoubleEG15er2p5,1,182.682,60.8939,0,37.9054,
107,L1_Mu6_DoubleEG17er2p5,1,81.1919,40.596,0,9.08948,
109,L1_DoubleMu4_SQ_EG9er2p5,0,0,0,0,0,
110,L1_DoubleMu5_SQ_EG9er2p5,1,710.429,120.084,142.086,336.025,
112,L1_DoubleMu3_OS_DoubleEG7p5Upsilon,1,162.384,57.4114,142.086,148.852,
113,L1_DoubleMu5Upsilon_OS_DoubleEG3,1,243.576,70.3143,40.596,95.5133,
119,L1_Mu3_Jet30er2p5,11000,20.298,20.298,20.298,20.298,
121,L1_Mu3_Jet16er2p5_dR_Max0p4,400,142.086,53.7034,121.788,125.171,
122,L1_Mu3_Jet35er2p5_dR_Max0p4,256,40.596,28.7057,40.596,40.596,
123,L1_Mu3_Jet60er2p5_dR_Max0p4,52,60.8939,35.1571,60.8939,60.8939,
124,L1_Mu3_Jet80er2p5_dR_Max0p4,13,101.49,45.3877,20.298,37.12,
125,L1_Mu3_Jet120er2p5_dR_Max0p8,3,121.788,49.7197,0,23.9986,
126,L1_Mu3_Jet120er2p5_dR_Max0p4,3,101.49,45.3877,20.298,38.1105,
128,L1_Mu3er1p5_Jet100er2p5_ETMHF40,1,730.727,121.788,60.8939,234.461,
129,L1_Mu3er1p5_Jet100er2p5_ETMHF50,1,548.046,105.471,0,145.043,
131,L1_Mu6_HTT240er,1,507.45,101.49,0,73.2423,
132,L1_Mu6_HTT250er,1,487.152,99.4394,0,68.1678,
134,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0,0,0,0,0,
135,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,710.429,120.084,0,172.802,
136,L1_Mu12er2p3_Jet40er2p1_dR_Max0p4_DoubleJet40er2p1_dEta_Max1p6,1,669.833,116.603,0,169.549,
142,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,1,60.8939,35.1571,0,15.586,
143,L1_DoubleMu3_dR_Max1p6_Jet90er2p5_dR_Max0p8,1,60.8939,35.1571,0,15.586,
145,L1_DoubleMu3_SQ_ETMHF50_HTT60er,0,0,0,0,0,
146,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5,1,243.576,70.3143,60.8939,85.3895,
147,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5,1,182.682,60.8939,0,24.4955,
148,L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5,1,142.086,53.7034,0,13.7979,
150,L1_DoubleMu3_SQ_HTT220er,1,121.788,49.7197,0,12.8809,
151,L1_DoubleMu3_SQ_HTT240er,1,101.49,45.3877,0,11.9984,
152,L1_DoubleMu3_SQ_HTT260er,1,81.1919,40.596,0,9.09869,
159,L1_SingleEG8er2p5,44000,60.8939,35.1571,60.8939,60.8939,
160,L1_SingleEG10er2p5,7600,223.278,67.3208,223.278,223.278,
161,L1_SingleEG15er2p5,1350,243.576,70.3143,243.576,243.576,
162,L1_SingleEG26er2p5,780,40.596,28.7057,0,13.532,
163,L1_SingleEG28_FWD2p5,45,20.298,20.298,0,6.76599,
164,L1_SingleEG28er2p5,0,0,0,0,0,
165,L1_SingleEG28er2p1,0,0,0,0,0,
166,L1_SingleEG28er1p5,0,0,0,0,0,
167,L1_SingleEG34er2p5,0,0,0,0,0,
168,L1_SingleEG36er2p5,1,10818.8,468.615,426.258,1161.73,
169,L1_SingleEG38er2p5,1,8992.01,427.223,0,610.857,
170,L1_SingleEG40er2p5,1,7368.17,386.729,0,376.024,
171,L1_SingleEG42er2p5,1,6272.08,356.806,0,269.219,
172,L1_SingleEG45er2p5,1,4607.64,305.82,0,157.96,
173,L1_SingleEG50,0,0,0,0,0,
174,L1_SingleEG60,1,2456.06,223.278,0,71.2468,
175,L1_SingleLooseIsoEG26er2p5,1,23566,691.622,1156.99,4029.76,
176,L1_SingleLooseIsoEG26er1p5,1,10412.9,459.739,0,880.391,
177,L1_SingleLooseIsoEG28_FWD2p5,1,1177.28,154.585,629.237,874.805,
178,L1_SingleLooseIsoEG28er2p5,1,19181.6,623.977,0,1923.18,
179,L1_SingleLooseIsoEG28er2p1,1,13356.1,520.674,0,847.526,
180,L1_SingleLooseIsoEG28er1p5,1,8687.54,419.928,0,429.686,
181,L1_SingleLooseIsoEG30er2p5,1,15426.5,559.577,0,1160.9,
182,L1_SingleLooseIsoEG30er1p5,1,7408.76,387.792,0,306.152,
183,L1_SingleIsoEG24er2p1,1,15426.5,559.577,1116.39,2509.75,
184,L1_SingleIsoEG24er1p5,1,9905.42,448.397,0,981.563,
185,L1_SingleIsoEG26er2p5,1,17801.3,601.108,0,1590.15,
186,L1_SingleIsoEG26er2p1,1,13031.3,514.305,0,810.457,
187,L1_SingleIsoEG26er1p5,1,8768.73,421.886,0,450.762,
188,L1_SingleIsoEG28_FWD2p5,1,527.748,103.5,0,245.033,
189,L1_SingleIsoEG28er2p5,1,15467.1,560.313,0,1012.42,
190,L1_SingleIsoEG28er2p1,1,11326.3,479.479,0,528.015,
191,L1_SingleIsoEG28er1p5,1,7733.53,396.201,0,310.277,
192,L1_SingleIsoEG30er2p5,1,13092.2,515.505,0,685.509,
193,L1_SingleIsoEG30er2p1,1,9702.44,443.779,0,380.401,
194,L1_SingleIsoEG32er2p5,1,11671.3,486.729,0,563.275,
195,L1_SingleIsoEG32er2p1,1,8626.64,418.454,0,314.551,
196,L1_SingleIsoEG34er2p5,1,10169.3,454.33,0,453.095,
197,L1_IsoEG32er2p5_Mt40,1,9397.97,436.761,0,416.966,
198,L1_IsoEG32er2p5_Mt44,1,9113.79,430.107,0,398.869,
199,L1_IsoEG32er2p5_Mt48,1,8748.43,421.397,0,378.471,
205,L1_DoubleEG_15_10_er2p5,0,0,0,0,0,
206,L1_DoubleEG_20_10_er2p5,0,0,0,0,0,
207,L1_DoubleEG_22_10_er2p5,0,0,0,0,0,
208,L1_DoubleEG_25_12_er2p5,1,3491.25,266.206,182.682,601.662,
209,L1_DoubleEG_25_14_er2p5,1,2577.84,228.747,0,328.477,
210,L1_DoubleEG_27_14_er2p5,1,2192.18,210.943,0,219.97,
212,L1_DoubleEG_LooseIso20_10_er2p5,0,0,0,0,0,
213,L1_DoubleEG_LooseIso22_10_er2p5,0,0,0,0,0,
214,L1_DoubleEG_LooseIso22_12_er2p5,1,3349.17,260.732,649.535,889.173,
215,L1_DoubleEG_LooseIso25_12_er2p5,1,2577.84,228.747,0,191.598,
217,L1_DoubleLooseIsoEG22er2p1,1,121.788,49.7197,0,4.58472,
218,L1_DoubleLooseIsoEG24er2p1,1,101.49,45.3877,0,2.73945,
224,L1_TripleEG_16_12_8_er2p5,0,0,0,0,0,
225,L1_TripleEG_16_15_8_er2p5,0,0,0,0,0,
226,L1_TripleEG_18_17_8_er2p5,1,365.364,86.117,60.8939,76.9694,
227,L1_TripleEG_18_18_12_er2p5,1,101.49,45.3877,0,6.00943,
228,L1_TripleEG16er2p5,1,40.596,28.7057,0,3.39478,
234,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3,0,0,0,0,0,
235,L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3,1,6170.59,353.907,0,296.125,
236,L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3,1,5257.18,326.665,0,202.645,
238,L1_LooseIsoEG24er2p1_HTT100er,0,0,0,0,0,
239,L1_LooseIsoEG26er2p1_HTT100er,1,7002.8,377.018,0,398.295,
240,L1_LooseIsoEG28er2p1_HTT100er,1,6434.46,361.395,0,272.867,
241,L1_LooseIsoEG30er2p1_HTT100er,1,5805.22,343.27,0,208.961,
247,L1_DoubleEG8er2p5_HTT260er,0,0,0,0,0,
248,L1_DoubleEG8er2p5_HTT280er,0,0,0,0,0,
249,L1_DoubleEG8er2p5_HTT300er,1,608.939,111.177,40.596,76.9102,
250,L1_DoubleEG8er2p5_HTT320er,1,548.046,105.471,0,35.8824,
251,L1_DoubleEG8er2p5_HTT340er,1,466.854,97.3457,0,15.5038,
257,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,1,2496.65,225.116,142.086,389.629,
258,L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,1,2273.37,214.814,0,237.829,
259,L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3,1,588.641,109.308,0,15.7686,
264,L1_SingleTau120er2p1,1,1461.45,172.234,60.8939,127.488,
265,L1_SingleTau130er2p1,1,1197.58,155.912,0,45.7611,
267,L1_DoubleTau70er2p1,1,1562.94,178.114,20.298,177.522,
269,L1_DoubleIsoTau28er2p1,0,0,0,0,0,
270,L1_DoubleIsoTau30er2p1,0,0,0,0,0,
271,L1_DoubleIsoTau32er2p1,1,8525.15,415.985,954.005,2808.5,
272,L1_DoubleIsoTau34er2p1,1,7286.98,384.592,0,1820.87,
273,L1_DoubleIsoTau36er2p1,1,6434.46,361.395,0,1453.35,
274,L1_DoubleIsoTau28er2p1_Mass_Max90,0,0,0,0,0,
275,L1_DoubleIsoTau28er2p1_Mass_Max80,0,0,0,0,0,
276,L1_DoubleIsoTau30er2p1_Mass_Max90,0,0,0,0,0,
277,L1_DoubleIsoTau30er2p1_Mass_Max80,0,0,0,0,0,
279,L1_Mu18er2p1_Tau24er2p1,1,1867.41,194.691,365.364,763.626,
280,L1_Mu18er2p1_Tau26er2p1,1,832.217,129.971,0,162.58,
282,L1_Mu22er2p1_IsoTau28er2p1,0,0,0,0,0,
283,L1_Mu22er2p1_IsoTau30er2p1,0,0,0,0,0,
284,L1_Mu22er2p1_IsoTau32er2p1,1,324.768,81.1919,0,27.5091,
285,L1_Mu22er2p1_IsoTau34er2p1,1,284.172,75.9481,0,19.3899,
286,L1_Mu22er2p1_IsoTau36er2p1,1,284.172,75.9481,0,19.3899,
287,L1_Mu22er2p1_IsoTau40er2p1,1,223.278,67.3208,0,13.3287,
289,L1_Mu22er2p1_Tau70er2p1,1,121.788,49.7197,0,4.70453,
291,L1_IsoTau40er2p1_ETMHF80,0,0,0,0,0,
292,L1_IsoTau40er2p1_ETMHF90,1,1562.94,178.114,324.768,397.72,
293,L1_IsoTau40er2p1_ETMHF100,1,954.005,139.156,0,56.0973,
294,L1_IsoTau40er2p1_ETMHF110,1,608.939,111.177,0,19.9383,
298,L1_QuadJet36er2p5_IsoTau52er2p1,190,0,0,0,0,
309,L1_SingleJet35,64000,40.596,28.7057,40.596,40.596,
310,L1_SingleJet60,17000,0,0,0,0,
311,L1_SingleJet90,1500,20.298,20.298,0,10.149,
312,L1_SingleJet120,350,20.298,20.298,0,3.383,
313,L1_SingleJet180,1,1725.33,187.138,0,123.611,
314,L1_SingleJet200,1,1197.58,155.912,0,52.2824,
316,L1_SingleJet35er2p5,0,0,0,0,0,
317,L1_SingleJet60er2p5,0,0,0,0,0,
318,L1_SingleJet90er2p5,0,0,0,0,0,
319,L1_SingleJet120er2p5,0,0,0,0,0,
320,L1_SingleJet140er2p5,0,0,0,0,0,
321,L1_SingleJet160er2p5,0,0,0,0,0,
322,L1_SingleJet180er2p5,1,1603.54,180.412,0,102.531,
324,L1_SingleJet35_FWD3p0,103000,0,0,0,0,
325,L1_SingleJet60_FWD3p0,770,20.298,20.298,20.298,20.298,
326,L1_SingleJet90_FWD3p0,250,0,0,0,0,
327,L1_SingleJet120_FWD3p0,40,0,0,0,0,
329,L1_SingleJet8erHE,0,0,0,0,0,
330,L1_SingleJet10erHE,0,0,0,0,0,
331,L1_SingleJet12erHE,0,0,0,0,0,
332,L1_SingleJet140er2p5_ETMHF70,0,0,0,0,0,
333,L1_SingleJet140er2p5_ETMHF80,0,0,0,0,0,
334,L1_SingleJet140er2p5_ETMHF90,0,0,0,0,0,
340,L1_DoubleJet40er2p5,8400,20.298,20.298,20.298,20.298,
341,L1_DoubleJet100er2p5,170,20.298,20.298,0,2.25533,
342,L1_DoubleJet120er2p5,70,20.298,20.298,0,2.53725,
343,L1_DoubleJet150er2p5,1,872.813,133.103,0,76.4214,
345,L1_DoubleJet100er2p3_dEta_Max1p6,0,0,0,0,0,
346,L1_DoubleJet112er2p3_dEta_Max1p6,1,1705.03,186.034,243.576,408.396,
348,L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5,0,0,0,0,0,
349,L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5,0,0,0,0,0,
350,L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5,0,0,0,0,0,
351,L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5,1,1359.96,166.146,20.298,157.644,
352,L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5,1,913.409,136.163,0,59.3362,
353,L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5,1,649.535,114.823,0,24.2431,
355,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0,
356,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,0,0,0,0,
357,L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,1,2110.99,207,223.278,507.883,
358,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,1,1826.82,192.564,0,280.628,
359,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620,1,1359.96,166.146,0,140.756,
360,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28,1,1806.52,191.491,0,270.479,
361,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28,1,1359.96,166.146,0,140.756,
363,L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp,0,0,0,0,0,
364,L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp,0,0,0,0,0,
365,L1_DoubleJet_80_30_Mass_Min420_Mu8,0,0,0,0,0,
366,L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ,0,0,0,0,0,
372,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,1,1684.73,184.923,81.1919,326.21,
373,L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5,1,1319.37,163.648,0,169.416,
374,L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,1,933.707,137.668,0,95.7301,
376,L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0,1,304.47,78.6137,0,47.2069,
382,L1_QuadJet60er2p5,0,0,0,0,0,
384,L1_HTT280er_QuadJet_70_55_40_35_er2p4,0,0,0,0,0,
385,L1_HTT320er_QuadJet_70_55_40_40_er2p4,1,852.515,131.546,0,92.7591,
386,L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3,1,771.323,125.125,0,84.7978,
387,L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3,1,669.833,116.603,0,64.6863,
398,L1_HTT120er,11400,0,0,0,0,
399,L1_HTT160er,4100,0,0,0,0,
400,L1_HTT200er,1600,0,0,0,0,
401,L1_HTT255er,500,0,0,0,0,
402,L1_HTT280er,0,0,0,0,0,
403,L1_HTT320er,0,0,0,0,0,
404,L1_HTT360er,1,1806.52,191.491,0,122.811,
405,L1_HTT400er,1,1339.67,164.902,0,49.3129,
406,L1_HTT450er,1,994.601,142.086,0,27.9455,
410,L1_ETT1200,0,0,0,0,0,
411,L1_ETT1600,0,0,0,0,0,
412,L1_ETT2000,1,405.96,90.7753,0,6.79174,
416,L1_ETM120,0,0,0,0,0,
417,L1_ETM150,1,466.854,97.3457,0,8.77764,
421,L1_ETMHF100,1,2090.69,206.002,507.45,783.424,
422,L1_ETMHF110,1,1055.5,146.371,0,148.475,
423,L1_ETMHF120,1,690.131,118.357,0,45.8439,
424,L1_ETMHF130,1,608.939,111.177,0,24.8693,
425,L1_ETMHF140,1,548.046,105.471,0,18.1866,
426,L1_ETMHF150,1,527.748,103.5,0,17.7252,
428,L1_ETMHF90_HTT60er,0,0,0,0,0,
429,L1_ETMHF100_HTT60er,1,1299.07,162.384,0,174.784,
430,L1_ETMHF110_HTT60er,1,771.323,125.125,0,47.2843,
431,L1_ETMHF120_HTT60er,1,548.046,105.471,0,15.6962,
432,L1_ETMHF130_HTT60er,1,527.748,103.5,0,12.3132,
443,L1_ETMHF120_NotSecondBunchInTrain,0,0,0,0,0,
444,L1_ETMHF110_HTT60er_NotSecondBunchInTrain,0,0,0,0,0,
458,L1_AlwaysTrue,0,0,0,0,0,
459,L1_ZeroBias,17881,0,0,0,0,
460,L1_ZeroBias_copy,0,0,0,0,0,
461,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0,
463,L1_NotBptxOR,0,0,0,0,0,
464,L1_BptxOR,0,0,0,0,0,
465,L1_BptxXOR,0,0,0,0,0,
466,L1_BptxPlus,0,0,0,0,0,
467,L1_BptxMinus,0,0,0,0,0,
468,L1_UnpairedBunchBptxPlus,0,0,0,0,0,
469,L1_UnpairedBunchBptxMinus,0,0,0,0,0,
471,L1_IsolatedBunch,110,0,0,0,0,
472,L1_FirstBunchBeforeTrain,269167,0,0,0,0,
473,L1_FirstBunchInTrain,269167,0,0,0,0,
474,L1_SecondBunchInTrain,0,0,0,0,0,
475,L1_SecondLastBunchInTrain,0,0,0,0,0,
476,L1_LastBunchInTrain,0,0,0,0,0,
477,L1_FirstBunchAfterTrain,269167,0,0,0,0,
478,L1_LastCollisionInTrain,269167,0,0,0,0,
479,L1_FirstCollisionInTrain,269167,0,0,0,0,
480,L1_FirstCollisionInOrbit,1103,0,0,0,0,
482,L1_BPTX_NotOR_VME,0,0,0,0,0,
483,L1_BPTX_OR_Ref3_VME,0,0,0,0,0,
484,L1_BPTX_OR_Ref4_VME,0,0,0,0,0,
485,L1_BPTX_RefAND_VME,0,0,0,0,0,
486,L1_BPTX_AND_Ref1_VME,0,0,0,0,0,
487,L1_BPTX_AND_Ref3_VME,0,0,0,0,0,
488,L1_BPTX_AND_Ref4_VME,0,0,0,0,0,
489,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0,
490,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0,
491,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0,
492,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0,
494,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,6,0,0,0,0,
500,L1_HCAL_LaserMon_Trig,0,0,0,0,0,
501,L1_HCAL_LaserMon_Veto,0,0,0,0,0,
503,L1_TOTEM_1,0,0,0,0,0,
504,L1_TOTEM_2,0,0,0,0,0,
505,L1_TOTEM_3,0,0,0,0,0,
506,L1_TOTEM_4,0,0,0,0,0,



9999,Total rate,1,59.0874,1.09515,13.1531,59.0874,
